MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,NB_OPTION_OBLIGATOIRE,NB_OPTION_FACULTATIF,RENFORCEMENT_LANGUE,DUREE_PROJET,DUREE_STAGE,HORAIRE,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_9,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE
2462550321.0,246.0,40025503,2.0,1.0,PREPRO25503,PREPRO MAINT.: RESEAUX BUREAUTIQ & TELEM,01/09/1992,31/08/2002,3.0,1.0,,N,,,O,O,23710025503,237100255,04/10/2001,Prepro maint.: reseaux bureautiq & telem,
2462240121.0,246.0,40022401,2.0,1.0,PREPRO22401,PREPRO MISE EN OEUV.MATX: MATERX.CERAMIQ,01/09/1992,31/08/2009,3.0,1.0,,N,,,O,O,23710022401,237100224,05/05/2009,Prepro mise en oeuv.matx: materx.ceramiq,
2462240122.0,246.0,40022401,2.0,2.0,TERPRO22401,TERPRO MISE EN OEUV.MATX: MATERX.CERAMIQ,01/09/1993,31/08/2009,3.0,1.0,,N,,,O,O,23720022401,237200224,16/01/2014,Terpro mise en oeuv.matx: materx.ceramiq,Erreur : fermeture 1 an trop tôt.
2463220121.0,246.0,40032201,2.0,1.0,PREPRO32201,PREPRO IMPRIMERIE & INDUSTRIES GRAPHIQ.,01/09/1992,31/08/1994,3.0,0.0,2.0,N,0.0,7.0,N,O,23710032201,237100322,27/01/1995,Prepro imprimerie & industries graphiq.,
2463220321.0,246.0,40032203,2.0,1.0,PREPRO32203,PREPRO IND.GRAPHIQ.PREPA.FORME IMPRIMANT,01/09/1993,31/08/2003,3.0,1.0,,N,,,O,O,23710032203,237100322,17/05/2003,Prepro ind.graphiq.prepa.forme imprimant,
2463220322.0,246.0,40032203,2.0,2.0,TERPRO32203,TERPRO IND.GRAPHIQ.PREPA.FORME IMPRIMANT,01/09/1993,31/08/2004,3.0,1.0,,N,,,O,O,23720032203,237200322,06/06/2003,Terpro ind.graphiq.prepa.forme imprimant,
2463220221.0,246.0,40032202,2.0,1.0,PREPRO32202,PREPRO INDUSTRIES GRAPHIQUES IMPRESSION,01/09/1994,31/08/2003,3.0,1.0,,N,,,O,O,23710032202,237100322,17/05/2003,Prepro industries graphiques impression,
2463220222.0,246.0,40032202,2.0,2.0,TERPRO32202,TERPRO INDUSTRIES GRAPHIQUES IMPRESSION,01/09/1994,31/08/2004,3.0,1.0,,N,,,O,O,23720032202,237200322,06/06/2003,Terpro industries graphiques impression,
2462500322.0,246.0,40025003,2.0,2.0,TERPRO25003,"TERPRO MSMA : PATES, PAPIERS, CARTONS",01/09/1992,31/08/2007,3.0,1.0,,N,,,O,O,23720025003,237200250,26/05/2006,"Terpro msma : pates, papiers, cartons",
2462220121.0,246.0,40022201,2.0,1.0,PREPRO22201,PREPRO INDUSTRIES CHIMIQ.& DE PROCEDES,01/09/1992,31/08/1995,3.0,1.0,2.0,N,0.0,10.0,N,O,23710022201,237100222,02/04/1996,Prepro industries chimiq.& de procedes,
2462220122.0,246.0,40022201,2.0,2.0,TERPRO22201,TERPRO INDUSTRIES CHIMIQ.& DE PROCEDES,01/09/1992,31/08/1996,3.0,1.0,2.0,N,0.0,6.0,N,O,23720022201,237200222,02/04/1996,Terpro industries chimiq.& de procedes,
2462250121.0,246.0,40022501,2.0,1.0,PREPRO22501,PREPRO PLASTIQUES ET COMPOSITES,01/09/1992,31/08/1997,3.0,1.0,2.0,N,0.0,8.0,O,O,23710022501,237100225,19/03/1997,Prepro plastiques et composites,
2462210121.0,246.0,40022101,2.0,1.0,PREPRO22101,PREPRO BIO-INDUSTRIES DE TRANSFORMATION,01/09/1992,31/08/1997,3.0,1.0,2.0,N,0.0,4.0,O,O,23710022101,237100221,19/03/1997,Prepro bio-industries de transformation,
2462210122.0,246.0,40022101,2.0,2.0,TERPRO22101,TERPRO BIO-INDUSTRIES DE TRANSFORMATION,01/09/1992,31/08/1998,3.0,1.0,2.0,N,0.0,12.0,O,O,23720022101,237200221,09/10/1997,Terpro bio-industries de transformation,
2462400121.0,246.0,40024001,2.0,1.0,PREPRO24001,PREPRO PRODUCTIQUE MATERIAUX SOUPLES,01/09/1992,31/08/2001,3.0,1.0,,N,,,O,O,23710024001,237100240,27/09/2000,Prepro productique materiaux souples,
2462400122.0,246.0,40024001,2.0,2.0,TERPRO24001,TERPRO PRODUCTIQUE MATERIAUX SOUPLES,01/09/1992,31/08/2001,3.0,1.0,,N,,,O,O,23720024001,237200240,27/09/2000,Terpro productique materiaux souples,
2462340121.0,246.0,40023401,2.0,1.0,PREPRO23401,PREPRO PRODUCTIQUE BOIS,01/09/1992,31/08/2006,3.0,1.0,,N,,,O,O,23710023401,237100234,07/03/2006,Prepro productique bois,
2462340122.0,246.0,40023401,2.0,2.0,TERPRO23401,TERPRO PRODUCTIQUE BOIS,01/09/1992,31/08/2007,3.0,1.0,,N,,,O,O,23720023401,237200234,07/03/2006,Terpro productique bois,
2462340221.0,246.0,40023402,2.0,1.0,PREPRO23402,PREPRO BOIS : CONSTR.AMENAGMT DU BATIMT,01/09/1992,31/08/2005,3.0,1.0,,N,,,O,O,23710023402,237100234,17/05/2005,Prepro bois : constr.amenagmt du batimt,
2462340222.0,246.0,40023402,2.0,2.0,TERPRO23402,TERPRO BOIS : CONSTR.AMENAGMT DU BATIMT,01/09/1992,31/08/2006,3.0,1.0,,N,,,O,O,23720023402,237200234,17/05/2005,Terpro bois : constr.amenagmt du batimt,
2462000121.0,246.0,40020001,2.0,1.0,PREPRO20001,PREPRO DEFINITION PRODUITS INDUSTRIELS,01/09/1992,31/08/2000,3.0,1.0,2.0,N,0.0,8.0,O,O,23710020001,237100200,16/09/1999,Prepro definition produits industriels,
2462000122.0,246.0,40020001,2.0,2.0,TERPRO20001,TERPRO DEFINITION PRODUITS INDUSTRIELS,01/09/1992,31/08/2000,3.0,1.0,2.0,N,0.0,8.0,O,O,23720020001,237200200,16/09/1999,Terpro definition produits industriels,
2462300121.0,246.0,40023001,2.0,1.0,PREPRO23001,PREPRO BATIMENT: ETUD PRIX ORG.GEST.TRVX,01/09/1992,31/08/2005,3.0,1.0,,N,,,O,O,23710023001,237100230,17/05/2005,Prepro batiment: etud prix org.gest.trvx,
2462300122.0,246.0,40023001,2.0,2.0,TERPRO23001,TERPRO BATIMENT: ETUD PRIX ORG.GEST.TRVX,01/09/1992,31/08/2006,3.0,1.0,,N,,,O,O,23720023001,237200230,17/05/2005,Terpro batiment: etud prix org.gest.trvx,
2463240121.0,246.0,40032401,2.0,1.0,PREPRO32401,PREPRO BUREAUTIQ_A: GESTION ADMINISTRAT.,01/09/1992,31/08/1996,3.0,1.0,3.0,N,0.0,8.0,O,O,23710032401,237100324,19/04/1996,Prepro bureautiq_a: gestion administrat.,
2463240122.0,246.0,40032401,2.0,2.0,TERPRO32401,TERPRO BUREAUTIQ_A: GESTION ADMINISTRAT.,01/09/1992,31/08/1997,3.0,1.0,3.0,N,0.0,8.0,O,O,23720032401,237200324,09/12/1996,Terpro bureautiq_a: gestion administrat.,
2463140121.0,246.0,40031401,2.0,1.0,PREPRO31401,PREPRO BUREAUTIQ_B: COMPTA & GEST.ADMMI.,01/09/1992,31/08/1996,3.0,1.0,3.0,N,0.0,8.0,O,O,23710031401,237100314,19/04/1996,Prepro bureautiq_b: compta & gest.admmi.,
2412550722.0,241.0,50025507,2.0,2.0,2CAP2 25507,2CAP2 ELECTROT.OP_C : BOBINIER,01/09/1992,31/08/1993,3.0,0.0,1.0,N,0.0,0.0,N,O,23220025507,232200255,27/01/1995,2cap2 electrot.op_c : bobinier,
2412550121.0,241.0,50025501,2.0,1.0,1CAP2 25501,1CAP2 ELECTROT.OP_E: INSTALL.TELECOM.,01/09/1992,02/09/1992,3.0,0.0,0.0,N,0.0,0.0,N,O,23210025501,232100255,27/01/1995,1cap2 electrot.op_e: install.telecom.,
2412550122.0,241.0,50025501,2.0,2.0,2CAP2 25501,2CAP2 ELECTROT.OP_E: INSTALL.TELECOM.,01/09/1992,02/09/1992,3.0,0.0,0.0,N,0.0,0.0,N,O,23220025501,232200255,27/01/1995,2cap2 electrot.op_e: install.telecom.,
2412550221.0,241.0,50025502,2.0,1.0,1CAP2 25502,1CAP2 ELECTRICIEN D'AUTOMOBILES,01/09/1992,02/09/1992,3.0,0.0,0.0,N,0.0,0.0,N,O,23210025502,232100255,27/01/1995,1cap2 electricien d'automobiles,
2412550222.0,241.0,50025502,2.0,2.0,2CAP2 25502,2CAP2 ELECTRICIEN D'AUTOMOBILES,01/09/1992,02/09/1992,3.0,0.0,0.0,N,0.0,0.0,N,O,23220025502,232200255,27/01/1995,2cap2 electricien d'automobiles,
2412550821.0,241.0,50025508,2.0,1.0,1CAP2 25508,1CAP2 ELECTROTECHNIQUE,01/09/1992,31/08/2005,3.0,1.0,,N,,,O,O,23210025508,232100255,08/07/2004,1cap2 electrotechnique,
2412550822.0,241.0,50025508,2.0,2.0,2CAP2 25508,2CAP2 ELECTROTECHNIQUE,01/09/1992,31/08/2006,3.0,1.0,,N,,,O,O,23220025508,232200255,08/07/2004,2cap2 electrotechnique,
2412550921.0,241.0,50025509,2.0,1.0,1CAP2 25509,1CAP2 ELECTROBOBINAGE,01/09/1993,31/08/2005,3.0,1.0,,N,,,O,O,23210025509,232100255,15/03/2005,1cap2 electrobobinage,
2412550922.0,241.0,50025509,2.0,2.0,2CAP2 25509,2CAP2 ELECTROBOBINAGE,01/09/1993,31/08/2007,3.0,1.0,,N,,,O,O,23220025509,232200255,15/03/2005,2cap2 electrobobinage,
2423120332.0,242.0,50031203,3.0,2.0,2CAP3 31203,2CAP3 POISSONNIER,01/09/1995,31/08/2003,3.0,1.0,,N,,,O,O,23320031203,233200312,20/08/2002,2cap3 poissonnier,
2412551121.0,241.0,50025511,2.0,1.0,1CAP2 25511,1CAP2 AGENT D'EXPLOITATION DES RESEAUX,01/09/1992,31/08/1993,3.0,0.0,1.0,N,0.0,0.0,N,O,23210025511,232100255,27/01/1995,1cap2 agent d'exploitation des reseaux,
2112200211.0,211.0,43022002,1.0,1.0,1F5   22002,1F5 PHYSIQUE,01/09/1992,31/08/1993,1.0,0.0,0.0,N,0.0,0.0,N,O,22122822002,221228220,02/04/1996,1f5 physique,
2122200211.0,212.0,43022002,1.0,1.0,TF5   22002,TF5 PHYSIQUE,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,O,O,22132822002,221328220,27/01/1995,Tf5 physique,
2112220611.0,211.0,43022206,1.0,1.0,1-STL 22206,1_STL CHIMIE DE LABO.ET PROCEDES INDUST.,01/09/1993,31/08/2011,1.0,1.0,,N,,,O,O,22122322206,221223222,01/04/2011,1_stl chimie de labo.et procedes indust.,Voir arrêté du 27/05/2010.
2122220611.0,212.0,43022206,1.0,1.0,T-STL 22206,T_STL CHIMIE DE LABO.ET PROCEDES INDUST.,01/09/1994,31/08/2012,3.0,1.0,,N,,,O,O,22132322206,221323222,04/05/2011,T_stl chimie de labo.et procedes indust.,Voir arrêté du 27/05/2010.
2112220311.0,211.0,43022203,1.0,1.0,1F6   22203,1F6 CHIMIE,01/09/1992,31/08/1993,1.0,0.0,0.0,N,0.0,0.0,N,O,22122822203,221228222,02/04/1996,1f6 chimie,
2122220311.0,212.0,43022203,1.0,1.0,TF6   22203,TF6 CHIMIE,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,O,O,22132822203,221328222,27/01/1995,Tf6 chimie,
2112220711.0,211.0,43022207,1.0,1.0,1-STL 22207,1_STL BIOCHIMIE GENIE BIOLOGIQUE,01/09/1993,31/08/2011,1.0,1.0,,N,,,O,O,22122322207,221223222,01/04/2011,1_stl biochimie genie biologique,Voir arrêté du 27/05/2010.
2122220711.0,212.0,43022207,1.0,1.0,T-STL 22207,T_STL BIOCHIMIE GENIE BIOLOGIQUE,01/09/1994,31/08/2012,3.0,1.0,,N,,,O,O,22132322207,221323222,04/05/2011,T_stl biochimie genie biologique,Voir arrêté du 27/05/2010.
2112220111.0,211.0,43022201,1.0,1.0,1F7   22201,1F7 SC. BIOLOGIQUES,01/09/1992,31/08/1993,1.0,0.0,0.0,N,0.0,0.0,N,O,22122822201,221228222,02/04/1996,1f7 sc. biologiques,
2122220411.0,212.0,43022204,1.0,1.0,TF7   22204,TF7 SC.BIOLOGIQUES : BIOCHIMIE,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,O,O,22132822204,221328222,27/01/1995,Tf7 sc.biologiques : biochimie,
2122220511.0,212.0,43022205,1.0,1.0,TF7P  22205,TF7P SC.BIOLOGIQUES : BIOLOGIE,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,O,O,22132822205,221328222,27/01/1995,Tf7p sc.biologiques : biologie,
1000131.0,0.0,70010001,3.0,1.0,PS,PETITE SECTION,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11110010001,111100100,17/03/1996,Petite section,
1000132.0,0.0,70010001,3.0,2.0,MS,MOYENNE SECTION,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11120010001,111200100,27/01/1995,Moyenne section,
1000133.0,0.0,70010001,3.0,3.0,GS,GRANDE SECTION,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11130010001,111300100,27/01/1995,Grande section,
11000211.0,1.0,70010002,1.0,1.0,CP,CP,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11210010002,112100100,27/01/1995,Cp,
21000221.0,2.0,70010002,2.0,1.0,CE1,CE1,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11220010002,112200100,27/01/1995,Ce1,
611000411.0,61.0,70010004,1.0,1.0,ADAP1D,1ER DEGRE : ADAPTATION,01/09/1992,31/08/2013,1.0,0.0,0.0,N,0.0,0.0,N,O,13110010004,131100100,05/04/2013,1er degre : adaptation,"Pas d'existence réglementaire, ni d'effectifs"
21000222.0,2.0,70010002,2.0,2.0,CE2,CE2,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11230010002,112300100,27/01/1995,Ce2,
31000221.0,3.0,70010002,2.0,1.0,CM1,CM1,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11240010002,112400100,27/01/1995,Cm1,
31000222.0,3.0,70010002,2.0,2.0,CM2,CM2,01/09/1992,,1.0,0.0,0.0,N,0.0,0.0,N,O,11250010002,112500100,27/01/1995,Cm2,
1001000111.0,100.0,67010001,1.0,1.0,6G,6EME GENERALE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21110010001,211100100,27/05/1999,6eme generale,
3001000511.0,300.0,37010005,1.0,1.0,CLPES1,CLPES1 CLASSE PREPA. ETUDES SUPERIEURES,01/09/2022,,1.0,,,N,,,N,O,31111410005,311114100,18/06/2022,Clpes1 classe préparatoire aux études supérieures,"Rénovation technique du fait de l'utilisation du libellé court ""CPES"" pour le cycle préparatoire aux études supérieures"
1301000931.0,130.0,67010009,3.0,1.0,OB31,6EME-5EME EN 3 ANS : 1ERE ANNEE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21110010009,211100100,02/04/1996,6eme-5eme en 3 ans : 1ere annee,
1301001032.0,130.0,67010010,3.0,2.0,OB32,6EME-5EME EN 3 ANS : 2EME ANNEE,01/09/1992,31/08/1996,1.0,1.0,0.0,N,0.0,0.0,N,O,21110010010,211100100,02/04/1996,6eme-5eme en 3 ans : 2eme annee,
1301001133.0,130.0,67010011,3.0,3.0,OB33,6EME-5EME EN 3 ANS : 3EME ANNEE,01/09/1992,31/08/1997,1.0,1.0,0.0,N,0.0,0.0,O,O,21120010011,211200100,27/01/1997,6eme-5eme en 3 ans : 3eme annee,
1001000311.0,100.0,67010003,1.0,1.0,6SPORT,6EME SPORT-ETUDE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21110010003,211100100,02/04/1996,6eme sport-etude,
1011000311.0,101.0,67010003,1.0,1.0,5SPORT,5EME SPORT-ETUDE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21120010003,211200100,02/04/1996,5eme sport-etude,
1001000511.0,100.0,67010005,1.0,1.0,6BILIN,6EME BILINGUE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21110010005,211100100,27/01/1995,6eme bilingue,
1011000511.0,101.0,67010005,1.0,1.0,5BILIN,5EME BILINGUE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21120010005,211200100,27/01/1995,5eme bilingue,
1001000611.0,100.0,67010006,1.0,1.0,6INTER,6EME CLASSE INTERNATIONALE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21110010006,211100100,27/01/1995,6eme classe internationale,
1011000211.0,101.0,67010002,1.0,1.0,5MUS,5EME MUSIQUE,01/09/1992,,1.0,4.0,,N,,,O,O,21120010002,211200100,22/03/2018,5ème musique,
1011000611.0,101.0,67010006,1.0,1.0,5INTER,5EME CLASSE INTERNATIONALE,01/09/1992,31/08/1995,1.0,0.0,0.0,N,0.0,0.0,N,O,21120010006,211200100,27/01/1995,5eme classe internationale,
1021000111.0,102.0,67010001,1.0,1.0,4EME,4EME,01/09/1992,,1.0,2.0,,N,,,O,O,21150010001,211500100,25/04/2019,4ème,
1601000121.0,160.0,69010001,2.0,1.0,SES1,SEGPA NON RENOVEE : EX-SES1,01/09/1992,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24110010001,241100100,26/03/2002,Segpa non renovee : ex-ses1,
1601000122.0,160.0,69010001,2.0,2.0,SES2,SEGPA NON RENOVEE : EX-SES2,01/09/1992,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,O,O,24120010001,241200100,26/03/2002,Segpa non renovee : ex-ses2,
1621000121.0,162.0,69010001,2.0,1.0,CLAT1,SEGPA NON RENO.:EX-CLASSE ATELIER 1E ANN,01/09/1992,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,N,O,24210010001,242100100,26/03/2002,Segpa non reno.:ex-classe atelier 1e ann,
1621000122.0,162.0,69010001,2.0,2.0,CLAT2,SEGPA NON RENO.:EX-CLASSE ATELIER 2E ANN,01/09/1992,31/08/2002,1.0,0.0,0.0,N,0.0,0.0,N,O,24220010001,242200100,26/03/2002,Segpa non reno.:ex-classe atelier 2e ann,
1031000111.0,103.0,67010001,1.0,1.0,3G,3EME,01/09/1992,31/08/1999,1.0,2.0,0.0,N,0.0,0.0,O,O,21160010001,211600100,14/04/1999,3eme,
1311000931.0,131.0,67010009,3.0,1.0,OR31,4EME-3EME EN 3 ANS : 1ERE ANNEE,01/09/1992,31/08/1997,1.0,2.0,0.0,N,0.0,0.0,O,O,21150010009,211500100,05/03/1997,4eme-3eme en 3 ans : 1ere annee,
1311001032.0,131.0,67010010,3.0,2.0,OR32,4EME-3EME EN 3 ANS : 2EME ANNEE,01/09/1992,31/08/1998,1.0,2.0,0.0,N,0.0,0.0,O,O,21150010010,211500100,16/03/1998,4eme-3eme en 3 ans : 2eme annee,
2222430211.0,222.0,42024302,1.0,1.0,TBT   24302,TBT FABR.MECA.DE CHAUSSURE : ETUDES,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,N,O,22133124302,221331243,27/01/1995,Tbt fabr.meca.de chaussure : etudes,
2213310111.0,221.0,42033101,1.0,1.0,1BT   33101,1BT PODO-ORTHESISTE,01/09/1992,31/08/1997,1.0,1.0,0.0,N,0.0,4.0,O,O,22123133101,221231331,06/01/1997,1bt podo-orthesiste,
2223310111.0,222.0,42033101,1.0,1.0,TBT   33101,TBT PODO-ORTHESISTE,01/09/1992,31/08/1999,1.0,1.0,0.0,N,0.0,0.0,O,O,22133133101,221331331,25/09/1997,Tbt podo-orthesiste,
2212430311.0,221.0,42024303,1.0,1.0,1BT   24303,1BT FABR.MECA.DE CHAUSSURE : FABRICA.,01/09/1992,02/09/1992,1.0,0.0,0.0,N,0.0,0.0,N,O,22123124303,221231243,27/01/1995,1bt fabr.meca.de chaussure : fabrica.,
2222430311.0,222.0,42024303,1.0,1.0,TBT   24303,TBT FABR.MECA.DE CHAUSSURE : FABRICA.,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,N,O,22133124303,221331243,27/01/1995,Tbt fabr.meca.de chaussure : fabrica.,
2212340111.0,221.0,42023401,1.0,1.0,1BT   23401,1BT AGENCEMENT,01/09/1992,31/08/2012,3.0,1.0,,N,,,O,O,22123123401,221231234,02/02/2012,1bt agencement,
2222340111.0,222.0,42023401,1.0,1.0,TBT   23401,TBT AGENCEMENT,01/09/1992,31/08/2014,3.0,1.0,,N,,,O,O,22133123401,221331234,02/02/2012,Tbt agencement,
2212230411.0,221.0,42022304,1.0,1.0,1BT   22304,1BT CONSTRUCTION DE MOULES ET MODELES,01/09/1992,31/08/2004,3.0,1.0,,N,,,O,O,22123122304,221231223,23/03/2004,1bt construction de moules et modeles,
2222230411.0,222.0,42022304,1.0,1.0,TBT   22304,TBT CONSTRUCTION DE MOULES ET MODELES,01/09/1992,31/08/2006,3.0,1.0,,N,,,O,O,22133122304,221331223,23/03/2004,Tbt construction de moules et modeles,
2222340211.0,222.0,42023402,1.0,1.0,TBT   23402,TBT AMEUBLEMENT OP_A: EBENISTERIE,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,N,O,22133123402,221331234,27/01/1995,Tbt ameublement op_a: ebenisterie,
2212340311.0,221.0,42023403,1.0,1.0,1BT   23403,1BT AMEUBLEMENT OP_B: MENUISERIE SIEGES,01/09/1992,31/08/2004,3.0,1.0,,N,,,O,O,22123123403,221231234,23/03/2004,1bt ameublement op_b: menuiserie sieges,
2222340311.0,222.0,42023403,1.0,1.0,TBT   23403,TBT AMEUBLEMENT OP_B: MENUISERIE SIEGES,01/09/1992,31/08/2004,3.0,1.0,,N,,,O,O,22133123403,221331234,23/03/2004,Tbt ameublement op_b: menuiserie sieges,
2212420611.0,221.0,42024206,1.0,1.0,1BT   24206,1BT AMEUBLEMENT OP_C : TAPISSERIE,01/09/1992,31/08/2004,3.0,1.0,,N,,,O,O,22123124206,221231242,23/03/2004,1bt ameublement op_c : tapisserie,
2212340411.0,221.0,42023404,1.0,1.0,1BT   23404,1BT IND.COMMERC.BOIS_A: EXPL.NEGOCE,01/09/1992,31/08/2006,3.0,1.0,,N,,,O,O,22123123404,221231234,10/04/2006,1bt ind.commerc.bois_a: expl.negoce,
2222340411.0,222.0,42023404,1.0,1.0,TBT   23404,TBT IND.COMMERC.BOIS_A: EXPL.NEGOCE,01/09/1992,31/08/2008,3.0,1.0,,N,,,O,O,22133123404,221331234,10/04/2006,Tbt ind.commerc.bois_a: expl.negoce,
2212260211.0,221.0,42022602,1.0,1.0,1BT   22602,1BT IND.COMMERC.BOIS OP_B: TRANSFORM.,01/09/1992,02/09/1992,1.0,0.0,0.0,N,0.0,4.0,N,O,22123122602,221231226,27/01/1995,1bt ind.commerc.bois op_b: transform.,
2222260211.0,222.0,42022602,1.0,1.0,TBT   22602,TBT IND.COMMERC.BOIS OP_B: TRANSFORM.,01/09/1992,31/08/1993,1.0,0.0,1.0,N,0.0,4.0,N,O,22133122602,221331226,27/01/1995,Tbt ind.commerc.bois op_b: transform.,
2222340511.0,222.0,42023405,1.0,1.0,TBT   23405,TBT CONSTRUCT.& AMENAGEMT D'ENSEMBLES,01/09/1992,31/08/1994,1.0,0.0,0.0,N,0.0,0.0,N,O,22133123405,221331234,27/01/1995,Tbt construct.& amenagemt d'ensembles,
2212270111.0,221.0,42022701,1.0,1.0,1BT   22701,1BT AGT TECHN.ENTR.EXPL.RESEAUX (GDF),01/09/1992,31/08/2000,3.0,0.0,0.0,N,0.0,0.0,N,O,22123122701,221231227,29/11/2001,1bt agt techn.entr.expl.reseaux (gdf),
2222270111.0,222.0,42022701,1.0,1.0,TBT   22701,TBT AGT TECHN.ENTR.EXPL.RESEAUX (GDF),01/09/1992,31/08/2000,3.0,0.0,0.0,N,0.0,0.0,N,O,22133122701,221331227,29/11/2001,Tbt agt techn.entr.expl.reseaux (gdf),
2213110211.0,221.0,42031102,1.0,1.0,1BT   31102,1BT EMBALLAGE ET CONDITIONNEMENT,01/09/1992,31/08/2004,3.0,1.0,,N,,,O,O,22123131102,221231311,17/09/2003,1bt emballage et conditionnement,
2212300311.0,221.0,42023003,1.0,1.0,1BT   23003,1BT COLLABORATEUR D'ARCHITECTE,01/09/1992,31/08/2008,3.0,1.0,,N,,,O,O,22123123003,221231230,12/03/2008,1bt collaborateur d'architecte,
2222300311.0,222.0,42023003,1.0,1.0,TBT   23003,TBT COLLABORATEUR D'ARCHITECTE,01/09/1992,31/08/2010,3.0,1.0,,N,,,O,O,22133123003,221331230,12/03/2008,Tbt collaborateur d'architecte,
2212510111.0,221.0,42025101,1.0,1.0,1BT   25101,1BT DESSIN CONSTRUCTION MECANIQ (DIP),01/09/1992,31/08/2000,3.0,0.0,0.0,N,0.0,0.0,N,O,22123125101,221231251,29/11/2001,1bt dessin construction mecaniq (dip),
2222510111.0,222.0,42025101,1.0,1.0,TBT   25101,TBT DESSIN CONSTRUCTION MECANIQ (DIP),01/09/1992,31/08/2000,3.0,0.0,0.0,N,0.0,0.0,N,O,22133125101,221331251,29/11/2001,Tbt dessin construction mecaniq (dip),
2322260111.0,232.0,42022601,1.0,1.0,1ADBT 22601,1ADBT PAPETIER,01/09/1992,31/08/2006,3.0,1.0,,N,,,O,O,22124222601,221242226,23/05/2006,1adbt papetier,
1011000411.0,101.0,67010004,1.0,1.0,5UPE2A,5EME UPE2A,01/09/1992,31/08/2016,1.0,1.0,,N,,,O,O,21120010004,211200100,23/02/2016,5eme UPE2A,En attente traduction différente.
2222300411.0,222.0,42023004,1.0,1.0,TBT   23004,TBT ETUDES & ECONOMIE DE LA CONSTRUC.,01/09/1992,31/08/2008,3.0,1.0,,N,,,O,O,22133123004,221331230,22/12/2005,Tbt etudes & economie de la construc.,
2213110111.0,221.0,42031101,1.0,1.0,1BT   31101,1BT TRANSPORTS,01/09/1992,02/09/1992,1.0,0.0,0.0,N,0.0,4.0,N,O,22123131101,221231311,27/01/1995,1bt transports,
2223110111.0,222.0,42031101,1.0,1.0,TBT   31101,TBT TRANSPORTS,01/09/1992,31/08/1994,1.0,0.0,1.0,N,0.0,0.0,N,O,22133131101,221331311,27/01/1995,Tbt transports,
2213340211.0,221.0,42033402,1.0,1.0,1BT   33402,1BT TOURISME (ANNEE COMMUNE),01/09/1992,31/08/1998,1.0,2.0,0.0,N,0.0,0.0,O,O,22123133402,221231334,25/09/1997,1bt tourisme (annee commune),
2202340911.0,220.0,42023409,1.0,1.0,2BT   23409,2BT FACTUR.INSTRUMT_B: ASSIST.ARCHET.,01/09/1992,31/08/2001,3.0,1.0,0.0,N,0.0,0.0,O,O,22113123409,221131234,19/09/2000,2bt factur.instrumt_b: assist.archet.,
3102541311.0,310.0,32025413,1.0,1.0,1BTS1 25413,1BTS1  CONCEPT.&INDUSTR. CONSTR. NAVALE,01/09/2018,,3.0,0.0,,N,,,N,O,32111025413,321110254,06/01/2017,1bts1 conception et industrialisation en construction navale,
2413320221.0,241.0,50033202,2.0,1.0,1CAP2 33202,1CAP2 PETITE ENFANCE,01/09/1992,31/08/2017,3.0,1.0,,N,,,O,O,23210033202,232100332,04/05/2017,1cap2 petite enfance,GH1
